order_id,customer_id,kategori,kota,metode_pembayaran,pendapatan
O2067,20,Elektronik,Purworejo,COD,346717
O2068,5,Rumah Tangga,Magelang,Kartu Kredit,287861
O2069,15,Kesehatan,Solo,COD,426118
O2070,12,Kesehatan,Magelang,E-Wallet,287130
O2071,7,Kesehatan,Solo,Transfer Bank,357124
O2072,4,Rumah Tangga,Magelang,E-Wallet,78869
O2073,5,Kesehatan,Yogyakarta,E-Wallet,387361
O2074,13,Rumah Tangga,Semarang,Transfer Bank,210584
O2075,14,Rumah Tangga,Magelang,COD,464523
O2076,4,Makanan,Purworejo,Transfer Bank,177172
O2077,10,Fashion,Purworejo,E-Wallet,122703
O2078,17,Elektronik,Magelang,Transfer Bank,190722
O2079,9,Kesehatan,Purworejo,COD,409450
O2080,5,Makanan,Magelang,Transfer Bank,462702
O2081,4,Makanan,Solo,Transfer Bank,71868
O2082,20,Elektronik,Yogyakarta,Transfer Bank,292535
O2083,6,Makanan,Semarang,Transfer Bank,235109
O2084,2,Elektronik,Semarang,E-Wallet,278801
O2085,19,Fashion,Magelang,Transfer Bank,175660
O2086,20,Kesehatan,Purworejo,E-Wallet,77684
O2087,10,Elektronik,Yogyakarta,Transfer Bank,134976
O2088,3,Makanan,Solo,COD,221560
O2089,11,Makanan,Yogyakarta,COD,223213
O2090,9,Elektronik,Yogyakarta,Kartu Kredit,130696
O2091,12,Rumah Tangga,Solo,COD,133280
O2092,3,Kesehatan,Solo,COD,307653
O2093,2,Makanan,Semarang,E-Wallet,221947
O2094,3,Elektronik,Solo,Transfer Bank,345012
O2095,5,Fashion,Purworejo,COD,384564
O2096,16,Rumah Tangga,Semarang,Transfer Bank,236865
O2097,9,Elektronik,Yogyakarta,COD,365901
O2098,17,Makanan,Magelang,Transfer Bank,476533
O2099,3,Makanan,Yogyakarta,E-Wallet,324011
O2100,13,Fashion,Purworejo,E-Wallet,130219
O2101,17,Rumah Tangga,Purworejo,COD,150337
O2102,20,Elektronik,Solo,Transfer Bank,214052
O2103,14,Rumah Tangga,Solo,Kartu Kredit,211641
O2104,17,Fashion,Purworejo,Kartu Kredit,314050
O2105,9,Fashion,Semarang,Kartu Kredit,279980
O2106,9,Rumah Tangga,Magelang,COD,294488
O2107,12,Kesehatan,Purworejo,Kartu Kredit,160637
O2108,13,Fashion,Yogyakarta,Kartu Kredit,374149
O2109,18,Kesehatan,Semarang,COD,281294
O2110,7,Fashion,Solo,Kartu Kredit,93774
O2111,5,Rumah Tangga,Purworejo,Kartu Kredit,218104
O2112,15,Elektronik,Yogyakarta,Kartu Kredit,349855
O2113,11,Fashion,Magelang,Transfer Bank,214162
O2114,5,Makanan,Semarang,E-Wallet,363160
O2115,19,Makanan,Yogyakarta,Kartu Kredit,388036
O2116,18,Elektronik,Solo,Transfer Bank,377860
O2117,20,Makanan,Semarang,Transfer Bank,428089
O2118,6,Makanan,Solo,COD,59915
O2119,8,Rumah Tangga,Purworejo,Kartu Kredit,326462
O2120,2,Kesehatan,Magelang,Transfer Bank,445923
O2121,16,Fashion,Yogyakarta,COD,107822
O2122,5,Elektronik,Magelang,E-Wallet,378049
O2123,19,Kesehatan,Solo,Kartu Kredit,111365
O2124,9,Makanan,Solo,E-Wallet,306212
O2125,18,Makanan,Semarang,Kartu Kredit,206846
O2126,20,Elektronik,Semarang,Kartu Kredit,274043
O2127,14,Kesehatan,Semarang,E-Wallet,217046
O2128,18,Rumah Tangga,Yogyakarta,Transfer Bank,160108
O2129,11,Rumah Tangga,Yogyakarta,Kartu Kredit,283820
O2130,7,Makanan,Yogyakarta,Kartu Kredit,373013
O2131,10,Elektronik,Purworejo,E-Wallet,75667
O2132,11,Rumah Tangga,Solo,COD,216675
O2133,17,Kesehatan,Semarang,Kartu Kredit,159273
O2134,8,Elektronik,Magelang,E-Wallet,427094
O2135,9,Elektronik,Solo,Kartu Kredit,319783
O2136,6,Kesehatan,Semarang,COD,236192
O2137,15,Rumah Tangga,Semarang,Kartu Kredit,389154
O2138,18,Rumah Tangga,Yogyakarta,Kartu Kredit,314643
O2139,2,Rumah Tangga,Magelang,COD,270274
O2140,17,Kesehatan,Semarang,Transfer Bank,477869
O2141,18,Kesehatan,Magelang,E-Wallet,90112
O2142,7,Rumah Tangga,Purworejo,Kartu Kredit,192808
O2143,14,Fashion,Purworejo,COD,220453
O2144,6,Fashion,Semarang,Kartu Kredit,128228
O2145,16,Fashion,Magelang,Kartu Kredit,190177
O2146,10,Rumah Tangga,Solo,Transfer Bank,365838
O2147,8,Fashion,Purworejo,COD,363608
O2148,19,Elektronik,Purworejo,Kartu Kredit,370433
O2149,14,Elektronik,Semarang,COD,147920
O2150,7,Kesehatan,Magelang,COD,308522
O2151,17,Makanan,Yogyakarta,E-Wallet,391937
O2152,11,Makanan,Magelang,Transfer Bank,353550
O2153,5,Rumah Tangga,Yogyakarta,Transfer Bank,303005
O2154,19,Makanan,Purworejo,E-Wallet,114019
O2155,13,Fashion,Purworejo,Kartu Kredit,105344
O2156,1,Elektronik,Magelang,E-Wallet,162629
O2157,14,Makanan,Purworejo,Transfer Bank,245410
O2158,2,Rumah Tangga,Solo,E-Wallet,294586
O2159,20,Kesehatan,Magelang,COD,436599
O2160,7,Elektronik,Purworejo,COD,219042
O2161,2,Rumah Tangga,Yogyakarta,COD,96119
O2162,5,Makanan,Purworejo,E-Wallet,168664
O2163,3,Elektronik,Solo,Kartu Kredit,426192
O2164,8,Kesehatan,Purworejo,Kartu Kredit,160744
O2165,13,Fashion,Magelang,Transfer Bank,472944
O2166,3,Makanan,Yogyakarta,Kartu Kredit,296751
O2167,2,Fashion,Solo,COD,231560
O2168,2,Kesehatan,Magelang,COD,397250
O2169,19,Fashion,Purworejo,Transfer Bank,243787
O2170,20,Kesehatan,Yogyakarta,Transfer Bank,177149
O2171,1,Elektronik,Yogyakarta,Transfer Bank,467799
O2172,10,Fashion,Yogyakarta,E-Wallet,272167
O2173,8,Rumah Tangga,Solo,Transfer Bank,347852
O2174,19,Rumah Tangga,Magelang,E-Wallet,234994
O2175,5,Fashion,Magelang,Kartu Kredit,264270
O2176,20,Fashion,Magelang,Kartu Kredit,269640
O2177,13,Kesehatan,Purworejo,Transfer Bank,401677
O2178,4,Makanan,Semarang,Kartu Kredit,391689
O2179,11,Makanan,Purworejo,Kartu Kredit,458732
O2180,14,Rumah Tangga,Yogyakarta,Kartu Kredit,406000
O2181,16,Fashion,Purworejo,Transfer Bank,123299
O2182,7,Elektronik,Purworejo,Kartu Kredit,433097
O2183,13,Makanan,Semarang,COD,282030
O2184,3,Rumah Tangga,Solo,COD,414270
O2185,14,Makanan,Solo,E-Wallet,357998
O2186,2,Rumah Tangga,Semarang,Kartu Kredit,449058
O2187,14,Fashion,Solo,Transfer Bank,152975
O2188,1,Fashion,Yogyakarta,Transfer Bank,419409
O2189,3,Rumah Tangga,Purworejo,Kartu Kredit,89396
O2190,2,Rumah Tangga,Semarang,E-Wallet,440224
O2191,13,Fashion,Yogyakarta,Kartu Kredit,485120
O2192,4,Kesehatan,Magelang,Kartu Kredit,465372
O2193,4,Elektronik,Purworejo,COD,316812
O2194,20,Rumah Tangga,Purworejo,Kartu Kredit,407443
O2195,8,Fashion,Yogyakarta,Kartu Kredit,79780
O2196,10,Fashion,Purworejo,COD,475939
O2197,4,Kesehatan,Magelang,Kartu Kredit,473390
O2198,10,Makanan,Yogyakarta,COD,433685
O2199,10,Makanan,Yogyakarta,Transfer Bank,175122
O2200,8,Fashion,Magelang,Kartu Kredit,146202
O2201,9,Elektronik,Magelang,COD,214241
O2202,14,Rumah Tangga,Magelang,E-Wallet,180778
O2203,5,Fashion,Yogyakarta,E-Wallet,355638
O2204,6,Elektronik,Semarang,Transfer Bank,344336
O2205,17,Fashion,Yogyakarta,Kartu Kredit,401912
O2206,8,Rumah Tangga,Magelang,Kartu Kredit,287170
O2207,10,Fashion,Semarang,E-Wallet,289947
O2208,16,Rumah Tangga,Yogyakarta,Transfer Bank,321506
O2209,2,Rumah Tangga,Semarang,COD,210725
O2210,17,Elektronik,Purworejo,COD,112522
O2211,20,Rumah Tangga,Yogyakarta,Kartu Kredit,350526
O2212,20,Rumah Tangga,Semarang,E-Wallet,392928
O2213,10,Kesehatan,Yogyakarta,COD,127875
O2214,1,Fashion,Purworejo,COD,337752
O2215,1,Fashion,Magelang,E-Wallet,454697
O2216,2,Kesehatan,Yogyakarta,Kartu Kredit,249589
O2217,10,Rumah Tangga,Magelang,Kartu Kredit,209023
O2218,16,Fashion,Magelang,Transfer Bank,383252
O2219,9,Makanan,Semarang,Transfer Bank,335272
O2220,6,Kesehatan,Yogyakarta,E-Wallet,486036
O2221,9,Elektronik,Solo,Kartu Kredit,123739
O2222,1,Elektronik,Semarang,Transfer Bank,262298
O2223,8,Kesehatan,Magelang,COD,498667
O2224,14,Makanan,Semarang,COD,137135
O2225,19,Fashion,Magelang,Kartu Kredit,454255
O2226,11,Makanan,Magelang,E-Wallet,268637
O2227,1,Fashion,Purworejo,Transfer Bank,135816
O2228,7,Kesehatan,Magelang,E-Wallet,378629
O2229,10,Kesehatan,Magelang,COD,219489
O2230,20,Elektronik,Semarang,COD,197941
O2231,3,Elektronik,Semarang,Kartu Kredit,346991
O2232,7,Makanan,Magelang,Transfer Bank,255739
O2233,10,Elektronik,Yogyakarta,Kartu Kredit,209646
O2234,11,Rumah Tangga,Magelang,E-Wallet,410908
O2235,6,Rumah Tangga,Purworejo,E-Wallet,62101
O2236,19,Kesehatan,Magelang,Transfer Bank,169055
O2237,8,Rumah Tangga,Yogyakarta,E-Wallet,128989
O2238,14,Fashion,Yogyakarta,Transfer Bank,85400
O2239,2,Fashion,Solo,Transfer Bank,324040
O2240,3,Fashion,Solo,E-Wallet,226525
O2241,5,Elektronik,Semarang,E-Wallet,218019
O2242,20,Fashion,Semarang,COD,149240
O2243,17,Elektronik,Solo,COD,126633
O2244,10,Fashion,Solo,E-Wallet,436918
O2245,1,Kesehatan,Yogyakarta,E-Wallet,399628
O2246,8,Kesehatan,Purworejo,Kartu Kredit,220706
O2247,5,Elektronik,Yogyakarta,COD,177388
O2248,14,Makanan,Semarang,COD,466104
O2249,1,Kesehatan,Solo,E-Wallet,273514
O2250,15,Fashion,Purworejo,Kartu Kredit,314490
O2251,7,Makanan,Semarang,E-Wallet,481438
O2252,13,Elektronik,Magelang,Transfer Bank,485263
O2253,3,Elektronik,Purworejo,Kartu Kredit,221441
O2254,2,Rumah Tangga,Magelang,COD,219654
O2255,7,Elektronik,Solo,COD,191432
O2256,12,Rumah Tangga,Magelang,Kartu Kredit,106992
O2257,10,Kesehatan,Purworejo,Transfer Bank,95443
O2258,9,Elektronik,Magelang,Kartu Kredit,198661
O2259,2,Rumah Tangga,Yogyakarta,Transfer Bank,66130
O2260,6,Makanan,Yogyakarta,E-Wallet,346675
O2261,12,Elektronik,Yogyakarta,Kartu Kredit,460172
O2262,11,Fashion,Purworejo,Kartu Kredit,211691
O2263,16,Rumah Tangga,Purworejo,Transfer Bank,357262
O2264,7,Makanan,Magelang,E-Wallet,244182
O2265,2,Makanan,Magelang,Kartu Kredit,432487
O2266,5,Elektronik,Purworejo,Kartu Kredit,382598
O2267,17,Kesehatan,Magelang,E-Wallet,144942
O2268,6,Makanan,Magelang,Transfer Bank,124818
O2269,14,Fashion,Semarang,Transfer Bank,246751
O2270,18,Kesehatan,Semarang,COD,475246
O2271,14,Elektronik,Purworejo,COD,150011
O2272,6,Kesehatan,Magelang,COD,252756
O2273,2,Elektronik,Yogyakarta,COD,488088
O2274,3,Kesehatan,Semarang,E-Wallet,321307
O2275,14,Makanan,Yogyakarta,COD,400896
O2276,1,Elektronik,Semarang,Transfer Bank,199676
O2277,18,Fashion,Magelang,Transfer Bank,444972
O2278,13,Rumah Tangga,Magelang,Kartu Kredit,247934
O2279,5,Kesehatan,Solo,E-Wallet,332290
O2280,9,Kesehatan,Semarang,E-Wallet,369406
O2281,13,Rumah Tangga,Yogyakarta,Transfer Bank,429382
O2282,16,Makanan,Semarang,Kartu Kredit,77441
O2283,20,Kesehatan,Solo,E-Wallet,254204
O2284,18,Kesehatan,Semarang,COD,143184
O2285,1,Rumah Tangga,Purworejo,Kartu Kredit,477857
O2286,7,Rumah Tangga,Magelang,E-Wallet,50827
O2287,14,Kesehatan,Semarang,Kartu Kredit,269787
O2288,11,Rumah Tangga,Magelang,Kartu Kredit,440364
O2289,8,Elektronik,Semarang,COD,94616
O2290,17,Rumah Tangga,Solo,Kartu Kredit,141438
O2291,1,Elektronik,Magelang,Transfer Bank,422517
O2292,19,Elektronik,Semarang,E-Wallet,450037
O2293,16,Rumah Tangga,Purworejo,E-Wallet,281248
O2294,9,Rumah Tangga,Solo,Kartu Kredit,310242
O2295,13,Fashion,Yogyakarta,COD,270223
O2296,18,Makanan,Purworejo,Kartu Kredit,88173
O2297,20,Makanan,Magelang,Transfer Bank,294212
O2298,3,Rumah Tangga,Purworejo,E-Wallet,256331
O2299,18,Fashion,Purworejo,Kartu Kredit,290302
O2300,2,Fashion,Yogyakarta,Transfer Bank,85099
O2301,4,Elektronik,Purworejo,COD,474458
O2302,13,Rumah Tangga,Purworejo,Kartu Kredit,299609
O2303,4,Fashion,Semarang,E-Wallet,472306
O2304,4,Elektronik,Semarang,Kartu Kredit,144541
O2305,17,Elektronik,Semarang,E-Wallet,372600
O2306,2,Kesehatan,Semarang,Transfer Bank,480608
O2307,17,Elektronik,Semarang,Transfer Bank,335636
O2308,7,Elektronik,Magelang,COD,377857
O2309,11,Kesehatan,Purworejo,Transfer Bank,96181
O2310,3,Elektronik,Solo,E-Wallet,464028
O2311,20,Elektronik,Purworejo,Kartu Kredit,217421
O2312,20,Makanan,Magelang,COD,68781
O2313,14,Elektronik,Magelang,COD,214217
O2314,7,Makanan,Magelang,COD,323012
O2315,9,Makanan,Purworejo,Transfer Bank,357750
O2316,13,Rumah Tangga,Semarang,Kartu Kredit,403768
O2317,13,Fashion,Solo,Transfer Bank,491687
O2318,16,Fashion,Solo,COD,259487
O2319,3,Elektronik,Purworejo,COD,244581
O2320,3,Rumah Tangga,Semarang,Kartu Kredit,464947
O2321,16,Makanan,Purworejo,Kartu Kredit,65459
O2322,12,Rumah Tangga,Magelang,Transfer Bank,306678
O2323,10,Fashion,Purworejo,E-Wallet,461603
O2324,8,Elektronik,Yogyakarta,E-Wallet,271535
O2325,17,Makanan,Magelang,E-Wallet,485723
O2326,4,Fashion,Magelang,Kartu Kredit,396039
O2327,10,Makanan,Purworejo,E-Wallet,321596
O2328,3,Rumah Tangga,Magelang,COD,319436
O2329,20,Elektronik,Solo,COD,87481
O2330,11,Kesehatan,Magelang,E-Wallet,328724
O2331,17,Rumah Tangga,Yogyakarta,E-Wallet,192002
O2332,15,Makanan,Purworejo,Kartu Kredit,85706
O2333,5,Makanan,Magelang,E-Wallet,325118
O2334,2,Kesehatan,Purworejo,E-Wallet,138653
O2335,11,Elektronik,Semarang,Kartu Kredit,201944
O2336,16,Makanan,Semarang,E-Wallet,277936
O2337,13,Rumah Tangga,Semarang,COD,290220
O2338,8,Elektronik,Purworejo,Transfer Bank,329904
O2339,8,Kesehatan,Solo,Kartu Kredit,403396
O2340,5,Elektronik,Purworejo,E-Wallet,186402
O2341,7,Rumah Tangga,Yogyakarta,COD,159421
O2342,16,Makanan,Magelang,COD,470611
O2343,7,Rumah Tangga,Yogyakarta,E-Wallet,215865
O2344,2,Makanan,Semarang,COD,125528
O2345,7,Elektronik,Magelang,Transfer Bank,79478
O2346,3,Rumah Tangga,Magelang,E-Wallet,53539
O2347,12,Fashion,Yogyakarta,Transfer Bank,110259
O2348,16,Fashion,Solo,Transfer Bank,330461
O2349,2,Elektronik,Semarang,Kartu Kredit,385394
O2350,20,Fashion,Solo,COD,410211
O2351,13,Makanan,Magelang,Transfer Bank,403873
O2352,17,Elektronik,Purworejo,Transfer Bank,136562
O2353,15,Rumah Tangga,Solo,E-Wallet,282373
O2354,13,Kesehatan,Semarang,Transfer Bank,109842
O2355,11,Kesehatan,Solo,Transfer Bank,417143
O2356,10,Kesehatan,Semarang,COD,325060
O2357,13,Kesehatan,Solo,Transfer Bank,125845
O2358,10,Kesehatan,Solo,E-Wallet,199800
O2359,7,Rumah Tangga,Semarang,COD,396228
O2360,10,Kesehatan,Semarang,E-Wallet,187172
O2361,5,Fashion,Solo,E-Wallet,152376
O2362,14,Fashion,Solo,Kartu Kredit,457235
O2363,18,Kesehatan,Purworejo,COD,314416
O2364,17,Kesehatan,Magelang,COD,342022
O2365,12,Makanan,Purworejo,E-Wallet,211145
O2366,2,Fashion,Purworejo,Transfer Bank,158766
O2367,2,Kesehatan,Purworejo,COD,420179
O2368,10,Elektronik,Semarang,Transfer Bank,439789
O2369,18,Makanan,Yogyakarta,COD,497054
O2370,3,Rumah Tangga,Purworejo,Transfer Bank,60614
O2371,1,Elektronik,Purworejo,Transfer Bank,68309
O2372,6,Elektronik,Magelang,E-Wallet,316180
O2373,6,Rumah Tangga,Semarang,Kartu Kredit,51091
O2374,3,Fashion,Semarang,COD,237498
O2375,6,Rumah Tangga,Semarang,Transfer Bank,463637
O2376,5,Kesehatan,Magelang,COD,344503
O2377,1,Fashion,Solo,COD,66437
O2378,19,Makanan,Magelang,COD,222866
O2379,8,Kesehatan,Solo,E-Wallet,188701
O2380,1,Makanan,Magelang,COD,90346
O2381,8,Fashion,Purworejo,Kartu Kredit,457971
O2382,9,Elektronik,Magelang,Kartu Kredit,461949
O2383,2,Kesehatan,Purworejo,COD,436627
O2384,8,Elektronik,Solo,COD,251090
O2385,11,Rumah Tangga,Semarang,Transfer Bank,413264
O2386,1,Kesehatan,Solo,E-Wallet,73485
O2387,10,Kesehatan,Yogyakarta,Kartu Kredit,306845
O2388,10,Fashion,Semarang,COD,286223
O2389,7,Makanan,Solo,Kartu Kredit,182650
O2390,6,Elektronik,Semarang,Kartu Kredit,84375
O2391,4,Kesehatan,Solo,Kartu Kredit,327732
O2392,2,Kesehatan,Purworejo,E-Wallet,277667
O2393,4,Rumah Tangga,Magelang,Kartu Kredit,467823
O2394,4,Makanan,Yogyakarta,Transfer Bank,261670
O2395,4,Makanan,Purworejo,COD,180762
O2396,11,Rumah Tangga,Semarang,COD,295442
O2397,17,Kesehatan,Purworejo,COD,185713
O2398,17,Makanan,Magelang,Kartu Kredit,366420
O2399,10,Kesehatan,Solo,Transfer Bank,230043
O2400,3,Makanan,Solo,E-Wallet,352921
O2401,8,Rumah Tangga,Purworejo,E-Wallet,112616
O2402,10,Fashion,Yogyakarta,Kartu Kredit,424598
O2403,5,Rumah Tangga,Magelang,COD,115792
O2404,18,Rumah Tangga,Yogyakarta,COD,205772
O2405,19,Kesehatan,Solo,E-Wallet,350156
O2406,7,Kesehatan,Semarang,Kartu Kredit,223929
O2407,17,Fashion,Solo,Kartu Kredit,409819
O2408,8,Kesehatan,Semarang,E-Wallet,204553
O2409,19,Fashion,Yogyakarta,Transfer Bank,129665
O2410,6,Kesehatan,Solo,Transfer Bank,111456
O2411,8,Elektronik,Purworejo,COD,111685
O2412,1,Makanan,Semarang,Kartu Kredit,374828
O2413,12,Fashion,Purworejo,Kartu Kredit,251830
O2414,5,Elektronik,Magelang,COD,292959
O2415,4,Rumah Tangga,Purworejo,Transfer Bank,373973
O2416,16,Elektronik,Purworejo,E-Wallet,292465
O2417,19,Kesehatan,Yogyakarta,E-Wallet,378459
O2418,15,Elektronik,Purworejo,COD,377862
O2419,7,Elektronik,Purworejo,COD,81429
O2420,10,Rumah Tangga,Magelang,Kartu Kredit,321700
O2421,16,Elektronik,Yogyakarta,Transfer Bank,322765
O2422,3,Makanan,Magelang,Transfer Bank,76272
O2423,2,Makanan,Purworejo,Transfer Bank,203868
O2424,17,Fashion,Magelang,E-Wallet,401843
O2425,20,Rumah Tangga,Yogyakarta,Transfer Bank,125667
O2426,6,Kesehatan,Yogyakarta,COD,168509
O2427,6,Makanan,Solo,Kartu Kredit,228843
O2428,4,Kesehatan,Yogyakarta,COD,382853
O2429,19,Fashion,Solo,Transfer Bank,385560
O2430,8,Rumah Tangga,Semarang,COD,446489
O2431,19,Rumah Tangga,Purworejo,COD,422382
O2432,20,Rumah Tangga,Purworejo,E-Wallet,349582
O2433,8,Kesehatan,Solo,COD,253480
O2434,15,Kesehatan,Yogyakarta,Kartu Kredit,425676
O2435,16,Rumah Tangga,Solo,E-Wallet,132471
O2436,3,Fashion,Solo,COD,102385
O2437,6,Kesehatan,Purworejo,COD,94593
O2438,17,Makanan,Semarang,COD,372982
O2439,3,Elektronik,Solo,Kartu Kredit,378828
O2440,11,Elektronik,Yogyakarta,E-Wallet,448130
O2441,7,Fashion,Semarang,E-Wallet,168262
O2442,5,Makanan,Yogyakarta,Transfer Bank,177470
O2443,10,Fashion,Purworejo,Transfer Bank,480021
O2444,10,Rumah Tangga,Yogyakarta,Transfer Bank,188290
O2445,2,Fashion,Purworejo,Kartu Kredit,377657
O2446,7,Elektronik,Purworejo,Transfer Bank,136019
O2447,5,Kesehatan,Solo,Transfer Bank,271190
O2448,1,Elektronik,Semarang,Kartu Kredit,398797
O2449,10,Fashion,Yogyakarta,Kartu Kredit,465893
O2450,16,Kesehatan,Solo,COD,105751
O2451,9,Makanan,Yogyakarta,E-Wallet,183220
O2452,2,Rumah Tangga,Semarang,COD,302664
O2453,7,Fashion,Magelang,E-Wallet,347874
O2454,7,Elektronik,Magelang,Transfer Bank,424371
O2455,13,Elektronik,Semarang,Transfer Bank,60400
O2456,13,Elektronik,Magelang,Kartu Kredit,302942
O2457,17,Kesehatan,Purworejo,Kartu Kredit,397203
O2458,14,Kesehatan,Magelang,E-Wallet,356239
O2459,8,Kesehatan,Purworejo,E-Wallet,493055
O2460,15,Makanan,Yogyakarta,COD,392734
O2461,3,Makanan,Yogyakarta,E-Wallet,474771
O2462,1,Elektronik,Magelang,Transfer Bank,491544
O2463,5,Makanan,Solo,E-Wallet,74189
O2464,7,Elektronik,Purworejo,COD,416253
O2465,20,Elektronik,Semarang,COD,435098
O2466,18,Elektronik,Magelang,Kartu Kredit,329447
O2467,11,Fashion,Purworejo,COD,382832
O2468,12,Elektronik,Semarang,E-Wallet,325852
O2469,19,Makanan,Magelang,Kartu Kredit,493162
O2470,4,Rumah Tangga,Yogyakarta,COD,191788
O2471,16,Fashion,Magelang,COD,341729
O2472,16,Fashion,Purworejo,Kartu Kredit,144320
O2473,4,Kesehatan,Magelang,E-Wallet,54862
O2474,6,Fashion,Magelang,Kartu Kredit,182521
O2475,10,Makanan,Semarang,E-Wallet,404563
O2476,17,Makanan,Yogyakarta,Kartu Kredit,236477
O2477,11,Rumah Tangga,Yogyakarta,Transfer Bank,320775
O2478,1,Makanan,Semarang,E-Wallet,328459
O2479,9,Makanan,Purworejo,Kartu Kredit,388415
O2480,8,Makanan,Yogyakarta,Kartu Kredit,359526
O2481,11,Rumah Tangga,Purworejo,Transfer Bank,156718
O2482,15,Makanan,Purworejo,E-Wallet,401107
O2483,14,Kesehatan,Solo,Transfer Bank,51804
O2484,15,Rumah Tangga,Solo,COD,210557
O2485,1,Kesehatan,Magelang,COD,369960
O2486,18,Fashion,Solo,Transfer Bank,299363
O2487,6,Elektronik,Magelang,Kartu Kredit,305382
O2488,17,Makanan,Magelang,COD,114340
O2489,1,Rumah Tangga,Magelang,Kartu Kredit,96777
O2490,6,Makanan,Magelang,E-Wallet,130526
O2491,9,Makanan,Purworejo,COD,69098
O2492,11,Rumah Tangga,Yogyakarta,Kartu Kredit,340769
O2493,18,Kesehatan,Semarang,COD,113967
O2494,11,Elektronik,Purworejo,COD,223535
O2495,13,Rumah Tangga,Solo,Kartu Kredit,68849
O2496,5,Elektronik,Magelang,Kartu Kredit,383853
O2497,11,Rumah Tangga,Semarang,Kartu Kredit,53099
O2498,14,Makanan,Purworejo,Transfer Bank,353068
O2499,7,Fashion,Solo,Kartu Kredit,361085
O2500,20,Makanan,Yogyakarta,E-Wallet,295951
O2501,13,Fashion,Purworejo,Kartu Kredit,358778
O2502,16,Fashion,Yogyakarta,Kartu Kredit,163702
O2503,15,Fashion,Solo,Transfer Bank,445503
O2504,18,Fashion,Magelang,E-Wallet,328752
O2505,3,Makanan,Purworejo,COD,171422
O2506,14,Makanan,Solo,COD,437834
O2507,1,Elektronik,Semarang,COD,328684
O2508,18,Makanan,Magelang,E-Wallet,474125
O2509,18,Elektronik,Solo,COD,460310
O2510,11,Fashion,Yogyakarta,E-Wallet,182286
O2511,6,Fashion,Magelang,E-Wallet,80485
O2512,16,Makanan,Solo,COD,300989
O2513,18,Elektronik,Magelang,Kartu Kredit,371556
O2514,18,Makanan,Yogyakarta,Kartu Kredit,289614
O2515,18,Elektronik,Purworejo,Transfer Bank,446061
O2516,15,Elektronik,Semarang,Kartu Kredit,96594
O2517,2,Makanan,Magelang,COD,364223
O2518,8,Rumah Tangga,Magelang,Transfer Bank,110098
O2519,9,Elektronik,Magelang,COD,407010
O2520,1,Elektronik,Purworejo,COD,92049
O2521,17,Fashion,Solo,E-Wallet,330758
O2522,1,Rumah Tangga,Semarang,E-Wallet,240309
O2523,18,Kesehatan,Magelang,Kartu Kredit,120339
O2524,6,Kesehatan,Yogyakarta,Kartu Kredit,436120
O2525,18,Elektronik,Yogyakarta,COD,192680
O2526,12,Fashion,Purworejo,COD,379531
O2527,14,Elektronik,Semarang,Kartu Kredit,480193
O2528,10,Kesehatan,Solo,Kartu Kredit,354393
O2529,12,Fashion,Semarang,Kartu Kredit,433024
O2530,4,Fashion,Purworejo,E-Wallet,271554
O2531,19,Elektronik,Yogyakarta,Kartu Kredit,148247
O2532,15,Kesehatan,Magelang,Transfer Bank,320585
O2533,13,Kesehatan,Semarang,E-Wallet,262641
O2534,17,Kesehatan,Magelang,E-Wallet,215586
O2535,11,Makanan,Semarang,E-Wallet,80092
O2536,13,Rumah Tangga,Semarang,COD,476568
O2537,18,Makanan,Yogyakarta,E-Wallet,380923
O2538,2,Kesehatan,Purworejo,E-Wallet,182085
O2539,5,Elektronik,Solo,COD,394155
O2540,4,Rumah Tangga,Yogyakarta,E-Wallet,262329
O2541,3,Rumah Tangga,Yogyakarta,COD,338896
O2542,6,Makanan,Semarang,Kartu Kredit,258449
O2543,15,Rumah Tangga,Solo,Transfer Bank,231886
O2544,7,Elektronik,Magelang,E-Wallet,114937
O2545,12,Elektronik,Yogyakarta,Transfer Bank,221543
O2546,10,Fashion,Solo,E-Wallet,449726
O2547,8,Rumah Tangga,Purworejo,Kartu Kredit,317540
O2548,7,Makanan,Semarang,Transfer Bank,317799
O2549,1,Rumah Tangga,Purworejo,Transfer Bank,249505
O2550,17,Kesehatan,Magelang,E-Wallet,391929
O2551,13,Rumah Tangga,Solo,Transfer Bank,401545
O2552,12,Kesehatan,Yogyakarta,Kartu Kredit,491599
O2553,18,Elektronik,Semarang,E-Wallet,487945
O2554,3,Makanan,Magelang,COD,485391
O2555,19,Rumah Tangga,Semarang,Transfer Bank,485057
O2556,6,Fashion,Purworejo,E-Wallet,442916
O2557,11,Elektronik,Semarang,COD,75739
O2558,17,Makanan,Solo,Kartu Kredit,97662
O2559,2,Kesehatan,Magelang,E-Wallet,381444
O2560,15,Rumah Tangga,Yogyakarta,COD,389353
O2561,14,Makanan,Magelang,Transfer Bank,367248
O2562,11,Elektronik,Magelang,Transfer Bank,109400
O2563,11,Fashion,Semarang,E-Wallet,446321
O2564,1,Rumah Tangga,Solo,E-Wallet,272679
O2565,7,Fashion,Solo,Kartu Kredit,347827
O2566,12,Fashion,Semarang,COD,242620
O2567,5,Kesehatan,Purworejo,Transfer Bank,235334
O2568,14,Makanan,Magelang,COD,466099
O2569,7,Rumah Tangga,Solo,COD,448780
O2570,18,Elektronik,Solo,Transfer Bank,452342
